keyTime,datetime,dayTime,dayWeekTime,dayWeekAbbrevTime,dayWeekCompleteTime,monthTime,monthAbbrevTime,monthCompleteTime,bimonthTime,quarterTime,semesterTime,yearTime
1726,1999-03-22,22,2,TER,TERCA,3,MAR,MARCO,2,1,1,1999
1727,1999-03-23,23,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,1999
1728,1999-03-24,24,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,1999
1729,1999-03-25,25,5,SEX,SEXTA,3,MAR,MARCO,2,1,1,1999
1730,1999-03-26,26,6,SAB,SABADO,3,MAR,MARCO,2,1,1,1999
1731,1999-03-27,27,7,DOM,DOMINGO,3,MAR,MARCO,2,1,1,1999
1732,1999-03-28,28,1,SEG,SEGUNDA,3,MAR,MARCO,2,1,1,1999
1733,1999-03-29,29,2,TER,TERCA,3,MAR,MARCO,2,1,1,1999
1734,1999-03-30,30,3,QUA,QUARTA,3,MAR,MARCO,2,1,1,1999
1735,1999-03-31,31,4,QUI,QUINTA,3,MAR,MARCO,2,1,1,1999
1736,1999-04-01,1,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,1999
1737,1999-04-02,2,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,1999
1738,1999-04-03,3,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,1999
1739,1999-04-04,4,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,1999
1740,1999-04-05,5,2,TER,TERCA,4,ABR,ABRIL,2,2,1,1999
1741,1999-04-06,6,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,1999
1742,1999-04-07,7,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,1999
1743,1999-04-08,8,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,1999
1744,1999-04-09,9,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,1999
1745,1999-04-10,10,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,1999
1746,1999-04-11,11,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,1999
1747,1999-04-12,12,2,TER,TERCA,4,ABR,ABRIL,2,2,1,1999
1748,1999-04-13,13,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,1999
1749,1999-04-14,14,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,1999
1750,1999-04-15,15,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,1999
1751,1999-04-16,16,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,1999
1752,1999-04-17,17,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,1999
1753,1999-04-18,18,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,1999
1754,1999-04-19,19,2,TER,TERCA,4,ABR,ABRIL,2,2,1,1999
1755,1999-04-20,20,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,1999
1756,1999-04-21,21,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,1999
1757,1999-04-22,22,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,1999
1758,1999-04-23,23,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,1999
1759,1999-04-24,24,7,DOM,DOMINGO,4,ABR,ABRIL,2,2,1,1999
1760,1999-04-25,25,1,SEG,SEGUNDA,4,ABR,ABRIL,2,2,1,1999
1761,1999-04-26,26,2,TER,TERCA,4,ABR,ABRIL,2,2,1,1999
1762,1999-04-27,27,3,QUA,QUARTA,4,ABR,ABRIL,2,2,1,1999
1763,1999-04-28,28,4,QUI,QUINTA,4,ABR,ABRIL,2,2,1,1999
1764,1999-04-29,29,5,SEX,SEXTA,4,ABR,ABRIL,2,2,1,1999
1765,1999-04-30,30,6,SAB,SABADO,4,ABR,ABRIL,2,2,1,1999
1766,1999-05-01,1,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,1999
1767,1999-05-02,2,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,1999
1768,1999-05-03,3,2,TER,TERCA,5,MAI,MAIO,3,2,1,1999
1769,1999-05-04,4,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,1999
1770,1999-05-05,5,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,1999
1771,1999-05-06,6,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,1999
1772,1999-05-07,7,6,SAB,SABADO,5,MAI,MAIO,3,2,1,1999
1773,1999-05-08,8,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,1999
1774,1999-05-09,9,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,1999
1775,1999-05-10,10,2,TER,TERCA,5,MAI,MAIO,3,2,1,1999
1776,1999-05-11,11,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,1999
1777,1999-05-12,12,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,1999
1778,1999-05-13,13,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,1999
1779,1999-05-14,14,6,SAB,SABADO,5,MAI,MAIO,3,2,1,1999
1780,1999-05-15,15,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,1999
1781,1999-05-16,16,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,1999
1782,1999-05-17,17,2,TER,TERCA,5,MAI,MAIO,3,2,1,1999
1783,1999-05-18,18,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,1999
1784,1999-05-19,19,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,1999
1785,1999-05-20,20,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,1999
1786,1999-05-21,21,6,SAB,SABADO,5,MAI,MAIO,3,2,1,1999
1787,1999-05-22,22,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,1999
1788,1999-05-23,23,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,1999
1789,1999-05-24,24,2,TER,TERCA,5,MAI,MAIO,3,2,1,1999
1790,1999-05-25,25,3,QUA,QUARTA,5,MAI,MAIO,3,2,1,1999
1791,1999-05-26,26,4,QUI,QUINTA,5,MAI,MAIO,3,2,1,1999
1792,1999-05-27,27,5,SEX,SEXTA,5,MAI,MAIO,3,2,1,1999
1793,1999-05-28,28,6,SAB,SABADO,5,MAI,MAIO,3,2,1,1999
1794,1999-05-29,29,7,DOM,DOMINGO,5,MAI,MAIO,3,2,1,1999
1795,1999-05-30,30,1,SEG,SEGUNDA,5,MAI,MAIO,3,2,1,1999
1796,1999-05-31,31,2,TER,TERCA,5,MAI,MAIO,3,2,1,1999
1797,1999-06-01,1,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,1999
1798,1999-06-02,2,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,1999
1799,1999-06-03,3,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,1999
1800,1999-06-04,4,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,1999
1801,1999-06-05,5,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,1999
1802,1999-06-06,6,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,1999
1803,1999-06-07,7,2,TER,TERCA,6,JUN,JUNHO,3,2,1,1999
1804,1999-06-08,8,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,1999
1805,1999-06-09,9,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,1999
1806,1999-06-10,10,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,1999
1807,1999-06-11,11,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,1999
1808,1999-06-12,12,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,1999
1809,1999-06-13,13,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,1999
1810,1999-06-14,14,2,TER,TERCA,6,JUN,JUNHO,3,2,1,1999
1811,1999-06-15,15,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,1999
1812,1999-06-16,16,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,1999
1813,1999-06-17,17,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,1999
1814,1999-06-18,18,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,1999
1815,1999-06-19,19,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,1999
1816,1999-06-20,20,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,1999
1817,1999-06-21,21,2,TER,TERCA,6,JUN,JUNHO,3,2,1,1999
1818,1999-06-22,22,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,1999
1819,1999-06-23,23,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,1999
1820,1999-06-24,24,5,SEX,SEXTA,6,JUN,JUNHO,3,2,1,1999
1821,1999-06-25,25,6,SAB,SABADO,6,JUN,JUNHO,3,2,1,1999
1822,1999-06-26,26,7,DOM,DOMINGO,6,JUN,JUNHO,3,2,1,1999
1823,1999-06-27,27,1,SEG,SEGUNDA,6,JUN,JUNHO,3,2,1,1999
1824,1999-06-28,28,2,TER,TERCA,6,JUN,JUNHO,3,2,1,1999
1825,1999-06-29,29,3,QUA,QUARTA,6,JUN,JUNHO,3,2,1,1999
1826,1999-06-30,30,4,QUI,QUINTA,6,JUN,JUNHO,3,2,1,1999
1827,1999-07-01,1,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,1999
1828,1999-07-02,2,6,SAB,SABADO,7,JUL,JULHO,4,3,2,1999
1829,1999-07-03,3,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1999
1830,1999-07-04,4,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,1999
1831,1999-07-05,5,2,TER,TERCA,7,JUL,JULHO,4,3,2,1999
1832,1999-07-06,6,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,1999
1833,1999-07-07,7,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,1999
1834,1999-07-08,8,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,1999
1835,1999-07-09,9,6,SAB,SABADO,7,JUL,JULHO,4,3,2,1999
1836,1999-07-10,10,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1999
1837,1999-07-11,11,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,1999
1838,1999-07-12,12,2,TER,TERCA,7,JUL,JULHO,4,3,2,1999
1839,1999-07-13,13,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,1999
1840,1999-07-14,14,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,1999
1841,1999-07-15,15,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,1999
1842,1999-07-16,16,6,SAB,SABADO,7,JUL,JULHO,4,3,2,1999
1843,1999-07-17,17,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1999
1844,1999-07-18,18,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,1999
1845,1999-07-19,19,2,TER,TERCA,7,JUL,JULHO,4,3,2,1999
1846,1999-07-20,20,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,1999
1847,1999-07-21,21,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,1999
1848,1999-07-22,22,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,1999
1849,1999-07-23,23,6,SAB,SABADO,7,JUL,JULHO,4,3,2,1999
1850,1999-07-24,24,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1999
1851,1999-07-25,25,1,SEG,SEGUNDA,7,JUL,JULHO,4,3,2,1999
1852,1999-07-26,26,2,TER,TERCA,7,JUL,JULHO,4,3,2,1999
1853,1999-07-27,27,3,QUA,QUARTA,7,JUL,JULHO,4,3,2,1999
1854,1999-07-28,28,4,QUI,QUINTA,7,JUL,JULHO,4,3,2,1999
1855,1999-07-29,29,5,SEX,SEXTA,7,JUL,JULHO,4,3,2,1999
1856,1999-07-30,30,6,SAB,SABADO,7,JUL,JULHO,4,3,2,1999
1857,1999-07-31,31,7,DOM,DOMINGO,7,JUL,JULHO,4,3,2,1999
1858,1999-08-01,1,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,1999
1859,1999-08-02,2,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,1999
1860,1999-08-03,3,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1999
1861,1999-08-04,4,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,1999
1862,1999-08-05,5,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,1999
1863,1999-08-06,6,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,1999
1864,1999-08-07,7,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,1999
1865,1999-08-08,8,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,1999
1866,1999-08-09,9,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,1999
1867,1999-08-10,10,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1999
1868,1999-08-11,11,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,1999
1869,1999-08-12,12,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,1999
1870,1999-08-13,13,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,1999
1871,1999-08-14,14,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,1999
1872,1999-08-15,15,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,1999
1873,1999-08-16,16,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,1999
1874,1999-08-17,17,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1999
1875,1999-08-18,18,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,1999
1876,1999-08-19,19,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,1999
1877,1999-08-20,20,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,1999
1878,1999-08-21,21,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,1999
1879,1999-08-22,22,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,1999
1880,1999-08-23,23,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,1999
1881,1999-08-24,24,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1999
1882,1999-08-25,25,4,QUI,QUINTA,8,AGO,AGOSTO,4,3,2,1999
1883,1999-08-26,26,5,SEX,SEXTA,8,AGO,AGOSTO,4,3,2,1999
1884,1999-08-27,27,6,SAB,SABADO,8,AGO,AGOSTO,4,3,2,1999
1885,1999-08-28,28,7,DOM,DOMINGO,8,AGO,AGOSTO,4,3,2,1999
1886,1999-08-29,29,1,SEG,SEGUNDA,8,AGO,AGOSTO,4,3,2,1999
1887,1999-08-30,30,2,TER,TERCA,8,AGO,AGOSTO,4,3,2,1999
1888,1999-08-31,31,3,QUA,QUARTA,8,AGO,AGOSTO,4,3,2,1999
1889,1999-09-01,1,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,1999
1890,1999-09-02,2,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,1999
1891,1999-09-03,3,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,1999
1892,1999-09-04,4,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,1999
1893,1999-09-05,5,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,1999
1894,1999-09-06,6,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,1999
1895,1999-09-07,7,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,1999
1896,1999-09-08,8,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,1999
1897,1999-09-09,9,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,1999
1898,1999-09-10,10,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,1999
1899,1999-09-11,11,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,1999
1900,1999-09-12,12,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,1999
1901,1999-09-13,13,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,1999
1902,1999-09-14,14,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,1999
1903,1999-09-15,15,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,1999
1904,1999-09-16,16,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,1999
1905,1999-09-17,17,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,1999
1906,1999-09-18,18,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,1999
1907,1999-09-19,19,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,1999
1908,1999-09-20,20,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,1999
1909,1999-09-21,21,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,1999
1910,1999-09-22,22,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,1999
1911,1999-09-23,23,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,1999
1912,1999-09-24,24,6,SAB,SABADO,9,SET,SETEMBRO,5,3,2,1999
1913,1999-09-25,25,7,DOM,DOMINGO,9,SET,SETEMBRO,5,3,2,1999
1914,1999-09-26,26,1,SEG,SEGUNDA,9,SET,SETEMBRO,5,3,2,1999
1915,1999-09-27,27,2,TER,TERCA,9,SET,SETEMBRO,5,3,2,1999
1916,1999-09-28,28,3,QUA,QUARTA,9,SET,SETEMBRO,5,3,2,1999
1917,1999-09-29,29,4,QUI,QUINTA,9,SET,SETEMBRO,5,3,2,1999
1918,1999-09-30,30,5,SEX,SEXTA,9,SET,SETEMBRO,5,3,2,1999
1919,1999-10-01,1,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,1999
1920,1999-10-02,2,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,1999
1921,1999-10-03,3,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1999
1922,1999-10-04,4,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,1999
1923,1999-10-05,5,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,1999
1924,1999-10-06,6,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,1999
1925,1999-10-07,7,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,1999
1926,1999-10-08,8,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,1999
1927,1999-10-09,9,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,1999
1928,1999-10-10,10,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1999
1929,1999-10-11,11,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,1999
1930,1999-10-12,12,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,1999
1931,1999-10-13,13,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,1999
1932,1999-10-14,14,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,1999
1933,1999-10-15,15,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,1999
1934,1999-10-16,16,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,1999
1935,1999-10-17,17,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1999
1936,1999-10-18,18,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,1999
1937,1999-10-19,19,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,1999
1938,1999-10-20,20,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,1999
1939,1999-10-21,21,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,1999
1940,1999-10-22,22,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,1999
1941,1999-10-23,23,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,1999
1942,1999-10-24,24,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1999
1943,1999-10-25,25,2,TER,TERCA,10,OUT,OUTUBRO,5,4,2,1999
1944,1999-10-26,26,3,QUA,QUARTA,10,OUT,OUTUBRO,5,4,2,1999
1945,1999-10-27,27,4,QUI,QUINTA,10,OUT,OUTUBRO,5,4,2,1999
1946,1999-10-28,28,5,SEX,SEXTA,10,OUT,OUTUBRO,5,4,2,1999
1947,1999-10-29,29,6,SAB,SABADO,10,OUT,OUTUBRO,5,4,2,1999
1948,1999-10-30,30,7,DOM,DOMINGO,10,OUT,OUTUBRO,5,4,2,1999
1949,1999-10-31,31,1,SEG,SEGUNDA,10,OUT,OUTUBRO,5,4,2,1999
1950,1999-11-01,1,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,1999
1951,1999-11-02,2,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,1999
1952,1999-11-03,3,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,1999
1953,1999-11-04,4,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,1999
1954,1999-11-05,5,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,1999
1955,1999-11-06,6,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,1999
1956,1999-11-07,7,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,1999
1957,1999-11-08,8,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,1999
1958,1999-11-09,9,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,1999
1959,1999-11-10,10,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,1999
1960,1999-11-11,11,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,1999
1961,1999-11-12,12,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,1999
1962,1999-11-13,13,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,1999
1963,1999-11-14,14,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,1999
1964,1999-11-15,15,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,1999
1965,1999-11-16,16,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,1999
1966,1999-11-17,17,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,1999
1967,1999-11-18,18,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,1999
1968,1999-11-19,19,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,1999
1969,1999-11-20,20,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,1999
1970,1999-11-21,21,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,1999
1971,1999-11-22,22,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,1999
1972,1999-11-23,23,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,1999
1973,1999-11-24,24,4,QUI,QUINTA,11,NOV,NOVEMBRO,6,4,2,1999
1974,1999-11-25,25,5,SEX,SEXTA,11,NOV,NOVEMBRO,6,4,2,1999
1975,1999-11-26,26,6,SAB,SABADO,11,NOV,NOVEMBRO,6,4,2,1999
1976,1999-11-27,27,7,DOM,DOMINGO,11,NOV,NOVEMBRO,6,4,2,1999
1977,1999-11-28,28,1,SEG,SEGUNDA,11,NOV,NOVEMBRO,6,4,2,1999
1978,1999-11-29,29,2,TER,TERCA,11,NOV,NOVEMBRO,6,4,2,1999
1979,1999-11-30,30,3,QUA,QUARTA,11,NOV,NOVEMBRO,6,4,2,1999
1980,1999-12-01,1,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,1999
1981,1999-12-02,2,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,1999
1982,1999-12-03,3,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1999
1983,1999-12-04,4,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,1999
1984,1999-12-05,5,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,1999
1985,1999-12-06,6,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,1999
1986,1999-12-07,7,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,1999
1987,1999-12-08,8,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,1999
1988,1999-12-09,9,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,1999
1989,1999-12-10,10,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1999
1990,1999-12-11,11,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,1999
1991,1999-12-12,12,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,1999
1992,1999-12-13,13,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,1999
1993,1999-12-14,14,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,1999
1994,1999-12-15,15,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,1999
1995,1999-12-16,16,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,1999
1996,1999-12-17,17,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1999
1997,1999-12-18,18,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,1999
1998,1999-12-19,19,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,1999
1999,1999-12-20,20,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,1999
2000,1999-12-21,21,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,1999
2001,1999-12-22,22,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,1999
2002,1999-12-23,23,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,1999
2003,1999-12-24,24,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1999
2004,1999-12-25,25,7,DOM,DOMINGO,12,DEZ,DEZEMBRO,6,4,2,1999
2005,1999-12-26,26,1,SEG,SEGUNDA,12,DEZ,DEZEMBRO,6,4,2,1999
2006,1999-12-27,27,2,TER,TERCA,12,DEZ,DEZEMBRO,6,4,2,1999
2007,1999-12-28,28,3,QUA,QUARTA,12,DEZ,DEZEMBRO,6,4,2,1999
2008,1999-12-29,29,4,QUI,QUINTA,12,DEZ,DEZEMBRO,6,4,2,1999
2009,1999-12-30,30,5,SEX,SEXTA,12,DEZ,DEZEMBRO,6,4,2,1999
2010,1999-12-31,31,6,SAB,SABADO,12,DEZ,DEZEMBRO,6,4,2,1999
2011,2000-01-01,1,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2000
2012,2000-01-02,2,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2000
2013,2000-01-03,3,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2000
2014,2000-01-04,4,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2000
2015,2000-01-05,5,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2000
2016,2000-01-06,6,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2000
2017,2000-01-07,7,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2000
2018,2000-01-08,8,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2000
2019,2000-01-09,9,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2000
2020,2000-01-10,10,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2000
2021,2000-01-11,11,3,QUA,QUARTA,1,JAN,JANEIRO,1,1,1,2000
2022,2000-01-12,12,4,QUI,QUINTA,1,JAN,JANEIRO,1,1,1,2000
2023,2000-01-13,13,5,SEX,SEXTA,1,JAN,JANEIRO,1,1,1,2000
2024,2000-01-14,14,6,SAB,SABADO,1,JAN,JANEIRO,1,1,1,2000
2025,2000-01-15,15,7,DOM,DOMINGO,1,JAN,JANEIRO,1,1,1,2000
2026,2000-01-16,16,1,SEG,SEGUNDA,1,JAN,JANEIRO,1,1,1,2000
2027,2000-01-17,17,2,TER,TERCA,1,JAN,JANEIRO,1,1,1,2000
